sent_id,match_type,similarity,expected,expected_sub,expected_rel,expected_obj,predicted,predicted_sub,predicted_rel,predicted_obj
ont_2_musicalwork_test_104,EXTRA,,,,,,"(Turn_Me_On_(David_Guetta_song), runtime, 35.1)",Turn_Me_On_(David_Guetta_song),runtime,35.1
ont_2_musicalwork_test_104,EXTRA,,,,,,"(Turn_Me_On_(David_Guetta_song), followedBy, Let_It_Breed)",Turn_Me_On_(David_Guetta_song),followedBy,Let_It_Breed
ont_2_musicalwork_test_104,EXTRA,,,,,,"(Turn_Me_On_(Kim_Kyu-jong_EP), musicalBand, The_Honeymoon_Killers_(American_band))",Turn_Me_On_(Kim_Kyu-jong_EP),musicalBand,The_Honeymoon_Killers_(American_band)
ont_2_musicalwork_test_105,SEMANTIC,0.97,"(Mermaid_(Train_song), followedBy, Imagine_(John_Lennon_song))",Mermaid_(Train_song),followedBy,Imagine_(John_Lennon_song),"(Mermaid, followedBy, Imagine_(John_Lennon_song))",Mermaid,followedBy,Imagine_(John_Lennon_song)
ont_2_musicalwork_test_105,MISSING,,"(Mermaid_(Train_song), format, Music_download)",Mermaid_(Train_song),format,Music_download,,,,
ont_2_musicalwork_test_105,MISSING,,"(Mermaid_(Train_song), producer, Espionage_(production_team))",Mermaid_(Train_song),producer,Espionage_(production_team),,,,
ont_2_musicalwork_test_105,EXTRA,,,,,,"(Mermaid, producer, Espionage)",Mermaid,producer,Espionage
ont_2_musicalwork_test_105,EXTRA,,,,,,"(Imagine_(John_Lennon_song), artist, John_Lennon)",Imagine_(John_Lennon_song),artist,John_Lennon
ont_2_musicalwork_test_105,EXTRA,,,,,,"(Mermaid, musicalBand, Train)",Mermaid,musicalBand,Train
ont_2_musicalwork_test_105,EXTRA,,,,,,"(Mermaid, format, digital)",Mermaid,format,digital
ont_2_musicalwork_test_106,EXACT,1.00,"(Reggae, stylisticOrigin, Rhythm_and_Blues)",Reggae,stylisticOrigin,Rhythm_and_Blues,"(Reggae, stylisticOrigin, Rhythm_and_blues)",Reggae,stylisticOrigin,Rhythm_and_blues
ont_2_musicalwork_test_107,MISSING,,"(Mermaid_(Train_song), runtime, 3.16)",Mermaid_(Train_song),runtime,3.16,,,,
ont_2_musicalwork_test_107,EXTRA,,,,,,"(The_Mermaid_(ballad), runtime, 196)",The_Mermaid_(ballad),runtime,196
ont_2_musicalwork_test_107,EXTRA,,,,,,"(The_Mermaid_(ballad), musicalBand, Train)",The_Mermaid_(ballad),musicalBand,Train
ont_2_musicalwork_test_108,EXACT,1.00,"(Imagine_(John_Lennon_song), followedBy, Happy_Xmas_(War_Is_Over))",Imagine_(John_Lennon_song),followedBy,Happy_Xmas_(War_Is_Over),"(Imagine_(John_Lennon_song), followedBy, Happy_Xmas_(War_Is_Over))",Imagine_(John_Lennon_song),followedBy,Happy_Xmas_(War_Is_Over)
ont_2_musicalwork_test_108,SEMANTIC,0.95,"(Imagine_(John_Lennon_song), musicalArtist, John_Lennon)",Imagine_(John_Lennon_song),musicalArtist,John_Lennon,"(Imagine_(John_Lennon_song), writer, John_Lennon)",Imagine_(John_Lennon_song),writer,John_Lennon
ont_2_musicalwork_test_108,SEMANTIC,0.97,"(Mermaid_(Train_song), followedBy, Imagine_(John_Lennon_song))",Mermaid_(Train_song),followedBy,Imagine_(John_Lennon_song),"(Mermaid, followedBy, Imagine_(John_Lennon_song))",Mermaid,followedBy,Imagine_(John_Lennon_song)
ont_2_musicalwork_test_108,MISSING,,"(Mermaid_(Train_song), musicalBand, Train_(band))",Mermaid_(Train_song),musicalBand,Train_(band),,,,
ont_2_musicalwork_test_108,EXTRA,,,,,,"(Mermaid, writer, Train)",Mermaid,writer,Train
ont_2_musicalwork_test_109,EXACT,1.00,"(Bootleg_Series_Volume_1:_The_Quine_Tapes, releaseDate, 2001-10-16)",Bootleg_Series_Volume_1:_The_Quine_Tapes,releaseDate,2001-10-16,"(Bootleg_Series_Volume_1:_The_Quine_Tapes, releaseDate, 2001-10-16)",Bootleg_Series_Volume_1:_The_Quine_Tapes,releaseDate,2001-10-16
ont_2_musicalwork_test_109,EXACT,1.00,"(Bootleg_Series_Volume_1:_The_Quine_Tapes, runtime, 230.05)",Bootleg_Series_Volume_1:_The_Quine_Tapes,runtime,230.05,"(Bootleg_Series_Volume_1:_The_Quine_Tapes, runtime, 230.05)",Bootleg_Series_Volume_1:_The_Quine_Tapes,runtime,230.05
ont_2_musicalwork_test_11,MISSING,,"(Nord_(Year_of_No_Light_album), genre, Post-metal)",Nord_(Year_of_No_Light_album),genre,Post-metal,,,,
ont_2_musicalwork_test_11,MISSING,,"(Nord_(Year_of_No_Light_album), followedBy, Live_at_Roadburn_2008_(Year_of_No_Light_album))",Nord_(Year_of_No_Light_album),followedBy,Live_at_Roadburn_2008_(Year_of_No_Light_album),,,,
ont_2_musicalwork_test_11,MISSING,,"(Nord_(Year_of_No_Light_album), genre, Sludge_metal)",Nord_(Year_of_No_Light_album),genre,Sludge_metal,,,,
ont_2_musicalwork_test_11,MISSING,,"(Nord_(Year_of_No_Light_album), releaseDate, 2006-09-06)",Nord_(Year_of_No_Light_album),releaseDate,2006-09-06,,,,
ont_2_musicalwork_test_11,MISSING,,"(Nord_(Year_of_No_Light_album), producer, Year_of_No_Light)",Nord_(Year_of_No_Light_album),producer,Year_of_No_Light,,,,
ont_2_musicalwork_test_110,SEMANTIC,0.95,"(Mermaid_(Train_song), recordLabel, Columbia_Records)",Mermaid_(Train_song),recordLabel,Columbia_Records,"(Mermaid, recordLabel, Columbia_Records)",Mermaid,recordLabel,Columbia_Records
ont_2_musicalwork_test_110,MISSING,,"(Mermaid_(Train_song), genre, Pop_rock)",Mermaid_(Train_song),genre,Pop_rock,,,,
ont_2_musicalwork_test_110,EXTRA,,,,,,"(Mermaid, genre, Pop_rock)",Mermaid,genre,Pop_rock
ont_2_musicalwork_test_110,EXTRA,,,,,,"(Mermaid, musicalBand, Train)",Mermaid,musicalBand,Train
ont_2_musicalwork_test_110,EXTRA,,,,,,"(Mermaid, type, Song)",Mermaid,type,Song
ont_2_musicalwork_test_111,SEMANTIC,0.96,"(Train_(band), formerBandMember, Johnny_Colt)",Train_(band),formerBandMember,Johnny_Colt,"(Johnny_Colt, formerBandMember, Train)",Johnny_Colt,formerBandMember,Train
ont_2_musicalwork_test_111,SEMANTIC,0.96,"(Train_(band), formerBandMember, Charlie_Colin)",Train_(band),formerBandMember,Charlie_Colin,"(Charlie_Colin, formerBandMember, Train)",Charlie_Colin,formerBandMember,Train
ont_2_musicalwork_test_111,MISSING,,"(Mermaid_(Train_song), musicalBand, Train_(band))",Mermaid_(Train_song),musicalBand,Train_(band),,,,
ont_2_musicalwork_test_111,EXTRA,,,,,,"(Mermaid, musicalBand, Train)",Mermaid,musicalBand,Train
ont_2_musicalwork_test_112,MISSING,,"(Year_of_No_Light, associatedBand/associatedMusicalArtist, Altar_of_Plagues)",Year_of_No_Light,associatedBand/associatedMusicalArtist,Altar_of_Plagues,,,,
ont_2_musicalwork_test_112,MISSING,,"(Nord_(Year_of_No_Light_album), producer, Year_of_No_Light)",Nord_(Year_of_No_Light_album),producer,Year_of_No_Light,,,,
ont_2_musicalwork_test_112,EXTRA,,,,,,"(Nord_(French_department), type, Album)",Nord_(French_department),type,Album
ont_2_musicalwork_test_112,EXTRA,,,,,,"(Nord_(French_department), musicalBand, Year_of_No_Light)",Nord_(French_department),musicalBand,Year_of_No_Light
ont_2_musicalwork_test_113,SEMANTIC,0.98,"(Reggae, derivative, Hip_hop_music)",Reggae,derivative,Hip_hop_music,"(Hip_hop_music, derivative, Reggae)",Hip_hop_music,derivative,Reggae
ont_2_musicalwork_test_114,MISSING,,"(Turn_Me_On_(album), runtime, 35.1)",Turn_Me_On_(album),runtime,35.1,,,,
ont_2_musicalwork_test_114,MISSING,,"(Turn_Me_On_(album), producer, Wharton_Tiers)",Turn_Me_On_(album),producer,Wharton_Tiers,,,,
ont_2_musicalwork_test_114,MISSING,,"(Turn_Me_On_(album), genre, Punk_blues)",Turn_Me_On_(album),genre,Punk_blues,,,,
ont_2_musicalwork_test_114,MISSING,,"(Turn_Me_On_(album), genre, Noise_rock)",Turn_Me_On_(album),genre,Noise_rock,,,,
ont_2_musicalwork_test_114,EXTRA,,,,,,"(Turn_Me_On_(David_Guetta_song), genre, Noise_rock)",Turn_Me_On_(David_Guetta_song),genre,Noise_rock
ont_2_musicalwork_test_114,EXTRA,,,,,,"(Turn_Me_On_(David_Guetta_song), genre, Punk_blues)",Turn_Me_On_(David_Guetta_song),genre,Punk_blues
ont_2_musicalwork_test_114,EXTRA,,,,,,"(Turn_Me_On_(David_Guetta_song), producer, Wharton_Tiers)",Turn_Me_On_(David_Guetta_song),producer,Wharton_Tiers
ont_2_musicalwork_test_114,EXTRA,,,,,,"(Turn_Me_On_(David_Guetta_song), runtime, 35 minutes 10 seconds)",Turn_Me_On_(David_Guetta_song),runtime,35 minutes 10 seconds
ont_2_musicalwork_test_115,EXACT,1.00,"(Imagine_(John_Lennon_song), followedBy, Happy_Xmas_(War_Is_Over))",Imagine_(John_Lennon_song),followedBy,Happy_Xmas_(War_Is_Over),"(Imagine_(John_Lennon_song), followedBy, Happy_Xmas_(War_Is_Over))",Imagine_(John_Lennon_song),followedBy,Happy_Xmas_(War_Is_Over)
ont_2_musicalwork_test_115,EXTRA,,,,,,"(Imagine_(John_Lennon_song), musicalArtist, John_Lennon)",Imagine_(John_Lennon_song),musicalArtist,John_Lennon
ont_2_musicalwork_test_116,MISSING,,"(Turn_Me_On_(album), genre, Punk_blues)",Turn_Me_On_(album),genre,Punk_blues,,,,
ont_2_musicalwork_test_116,MISSING,,"(Turn_Me_On_(album), producer, The_Honeymoon_Killers_(American_band))",Turn_Me_On_(album),producer,The_Honeymoon_Killers_(American_band),,,,
ont_2_musicalwork_test_116,MISSING,,"(Turn_Me_On_(album), genre, Noise_rock)",Turn_Me_On_(album),genre,Noise_rock,,,,
ont_2_musicalwork_test_116,EXTRA,,,,,,"(Turn_Me_On_(David_Guetta_song), genre, Punk_blues)",Turn_Me_On_(David_Guetta_song),genre,Punk_blues
ont_2_musicalwork_test_116,EXTRA,,,,,,"(Turn_Me_On_(David_Guetta_song), musicalBand, The_Honeymoon_Killers)",Turn_Me_On_(David_Guetta_song),musicalBand,The_Honeymoon_Killers
ont_2_musicalwork_test_116,EXTRA,,,,,,"(Turn_Me_On_(David_Guetta_song), genre, Noise_rock)",Turn_Me_On_(David_Guetta_song),genre,Noise_rock
ont_2_musicalwork_test_117,EXACT,1.00,"(Bootleg_Series_Volume_1:_The_Quine_Tapes, releaseDate, 2001-10-16)",Bootleg_Series_Volume_1:_The_Quine_Tapes,releaseDate,2001-10-16,"(Bootleg_Series_Volume_1:_The_Quine_Tapes, releaseDate, 2001-10-16)",Bootleg_Series_Volume_1:_The_Quine_Tapes,releaseDate,2001-10-16
ont_2_musicalwork_test_117,EXACT,1.00,"(Bootleg_Series_Volume_1:_The_Quine_Tapes, recordLabel, Universal_Music_Group)",Bootleg_Series_Volume_1:_The_Quine_Tapes,recordLabel,Universal_Music_Group,"(Bootleg_Series_Volume_1:_The_Quine_Tapes, recordLabel, Universal_Music_Group)",Bootleg_Series_Volume_1:_The_Quine_Tapes,recordLabel,Universal_Music_Group
ont_2_musicalwork_test_117,EXACT,1.00,"(Bootleg_Series_Volume_1:_The_Quine_Tapes, genre, Rock_music)",Bootleg_Series_Volume_1:_The_Quine_Tapes,genre,Rock_music,"(Bootleg_Series_Volume_1:_The_Quine_Tapes, genre, Rock_music)",Bootleg_Series_Volume_1:_The_Quine_Tapes,genre,Rock_music
ont_2_musicalwork_test_117,EXACT,1.00,"(Bootleg_Series_Volume_1:_The_Quine_Tapes, recordLabel, Polydor_Records)",Bootleg_Series_Volume_1:_The_Quine_Tapes,recordLabel,Polydor_Records,"(Bootleg_Series_Volume_1:_The_Quine_Tapes, recordLabel, Polydor_Records)",Bootleg_Series_Volume_1:_The_Quine_Tapes,recordLabel,Polydor_Records
ont_2_musicalwork_test_117,SEMANTIC,0.95,"(Bootleg_Series_Volume_1:_The_Quine_Tapes, artist, The_Velvet_Underground)",Bootleg_Series_Volume_1:_The_Quine_Tapes,artist,The_Velvet_Underground,"(Bootleg_Series_Volume_1:_The_Quine_Tapes, musicalBand, The_Velvet_Underground)",Bootleg_Series_Volume_1:_The_Quine_Tapes,musicalBand,The_Velvet_Underground
ont_2_musicalwork_test_117,MISSING,,"(Bootleg_Series_Volume_1:_The_Quine_Tapes, precededBy, Squeeze_(The_Velvet_Underground_album))",Bootleg_Series_Volume_1:_The_Quine_Tapes,precededBy,Squeeze_(The_Velvet_Underground_album),,,,
ont_2_musicalwork_test_118,SEMANTIC,0.99,"(Bootleg_Series_Volume_1:_The_Quine_Tapes, recordedIn, St._Louis,_Missouri)",Bootleg_Series_Volume_1:_The_Quine_Tapes,recordedIn,"St._Louis,_Missouri","(Bootleg_Series_Volume_1:_The_Quine_Tapes, recordedIn, St._Louis)",Bootleg_Series_Volume_1:_The_Quine_Tapes,recordedIn,St._Louis
ont_2_musicalwork_test_119,EXACT,1.00,"(Bootleg_Series_Volume_1:_The_Quine_Tapes, recordedIn, San_Francisco)",Bootleg_Series_Volume_1:_The_Quine_Tapes,recordedIn,San_Francisco,"(Bootleg_Series_Volume_1:_The_Quine_Tapes, recordedIn, San_Francisco)",Bootleg_Series_Volume_1:_The_Quine_Tapes,recordedIn,San_Francisco
ont_2_musicalwork_test_119,SEMANTIC,0.99,"(Bootleg_Series_Volume_1:_The_Quine_Tapes, recordedIn, St._Louis,_Missouri)",Bootleg_Series_Volume_1:_The_Quine_Tapes,recordedIn,"St._Louis,_Missouri","(Bootleg_Series_Volume_1:_The_Quine_Tapes, recordedIn, St._Louis)",Bootleg_Series_Volume_1:_The_Quine_Tapes,recordedIn,St._Louis
ont_2_musicalwork_test_119,MISSING,,"(San_Francisco, timeZone, Pacific_Time_Zone)",San_Francisco,timeZone,Pacific_Time_Zone,,,,
ont_2_musicalwork_test_119,EXTRA,,,,,,"(Bootleg_Series_Volume_1:_The_Quine_Tapes, timeZone, Pacific_Time_Zone)",Bootleg_Series_Volume_1:_The_Quine_Tapes,timeZone,Pacific_Time_Zone
ont_2_musicalwork_test_12,MISSING,,"(Nord_(Year_of_No_Light_album), followedBy, Live_at_Roadburn_2008_(Year_of_No_Light_album))",Nord_(Year_of_No_Light_album),followedBy,Live_at_Roadburn_2008_(Year_of_No_Light_album),,,,
ont_2_musicalwork_test_12,MISSING,,"(Nord_(Year_of_No_Light_album), genre, Sludge_metal)",Nord_(Year_of_No_Light_album),genre,Sludge_metal,,,,
ont_2_musicalwork_test_12,MISSING,,"(Nord_(Year_of_No_Light_album), releaseDate, 2006-09-06)",Nord_(Year_of_No_Light_album),releaseDate,2006-09-06,,,,
ont_2_musicalwork_test_12,MISSING,,"(Nord_(Year_of_No_Light_album), producer, Year_of_No_Light)",Nord_(Year_of_No_Light_album),producer,Year_of_No_Light,,,,
ont_2_musicalwork_test_12,MISSING,,"(Nord_(Year_of_No_Light_album), artist, Year_of_No_Light)",Nord_(Year_of_No_Light_album),artist,Year_of_No_Light,,,,
ont_2_musicalwork_test_12,EXTRA,,,,,,"(Nord_(French_department), type, Album)",Nord_(French_department),type,Album
ont_2_musicalwork_test_12,EXTRA,,,,,,"(Nord_(French_department), genre, Sludge_metal)",Nord_(French_department),genre,Sludge_metal
ont_2_musicalwork_test_12,EXTRA,,,,,,"(Nord_(French_department), releaseDate, 2006-09-06)",Nord_(French_department),releaseDate,2006-09-06
ont_2_musicalwork_test_12,EXTRA,,,,,,"(Nord_(French_department), musicalBand, Year_of_No_Light)",Nord_(French_department),musicalBand,Year_of_No_Light
ont_2_musicalwork_test_120,SEMANTIC,0.96,"(Train_(band), recordLabel, Warner_Music_Group)",Train_(band),recordLabel,Warner_Music_Group,"(Train, recordLabel, Warner_Music_Group)",Train,recordLabel,Warner_Music_Group
ont_2_musicalwork_test_121,EXACT,1.00,"(Imagine_(John_Lennon_song), genre, Pop_music)",Imagine_(John_Lennon_song),genre,Pop_music,"(Imagine_(John_Lennon_song), genre, Pop_music)",Imagine_(John_Lennon_song),genre,Pop_music
ont_2_musicalwork_test_121,EXTRA,,,,,,"(Imagine_(John_Lennon_song), artist, John_Lennon)",Imagine_(John_Lennon_song),artist,John_Lennon
ont_2_musicalwork_test_122,EXACT,1.00,"(Bootleg_Series_Volume_1:_The_Quine_Tapes, producer, The_Velvet_Underground)",Bootleg_Series_Volume_1:_The_Quine_Tapes,producer,The_Velvet_Underground,"(Bootleg_Series_Volume_1:_The_Quine_Tapes, producer, The_Velvet_Underground)",Bootleg_Series_Volume_1:_The_Quine_Tapes,producer,The_Velvet_Underground
ont_2_musicalwork_test_122,SEMANTIC,0.99,"(Bootleg_Series_Volume_1:_The_Quine_Tapes, recordedIn, St._Louis,_Missouri)",Bootleg_Series_Volume_1:_The_Quine_Tapes,recordedIn,"St._Louis,_Missouri","(Bootleg_Series_Volume_1:_The_Quine_Tapes, recordedIn, St._Louis)",Bootleg_Series_Volume_1:_The_Quine_Tapes,recordedIn,St._Louis
ont_2_musicalwork_test_122,SEMANTIC,0.95,"(Bootleg_Series_Volume_1:_The_Quine_Tapes, recordedIn, United_States)",Bootleg_Series_Volume_1:_The_Quine_Tapes,recordedIn,United_States,"(Bootleg_Series_Volume_1:_The_Quine_Tapes, recordedIn, St._Louis)",Bootleg_Series_Volume_1:_The_Quine_Tapes,recordedIn,St._Louis
ont_2_musicalwork_test_122,SEMANTIC,0.99,"(Bootleg_Series_Volume_1:_The_Quine_Tapes, runtime, 230.05)",Bootleg_Series_Volume_1:_The_Quine_Tapes,runtime,230.05,"(Bootleg_Series_Volume_1:_The_Quine_Tapes, runtime, 230:05)",Bootleg_Series_Volume_1:_The_Quine_Tapes,runtime,230:05
ont_2_musicalwork_test_122,MISSING,,"(Bootleg_Series_Volume_1:_The_Quine_Tapes, artist, The_Velvet_Underground)",Bootleg_Series_Volume_1:_The_Quine_Tapes,artist,The_Velvet_Underground,,,,
ont_2_musicalwork_test_123,MISSING,,"(Turn_Me_On_(album), genre, Punk_blues)",Turn_Me_On_(album),genre,Punk_blues,,,,
ont_2_musicalwork_test_123,MISSING,,"(Turn_Me_On_(album), producer, The_Honeymoon_Killers_(American_band))",Turn_Me_On_(album),producer,The_Honeymoon_Killers_(American_band),,,,
ont_2_musicalwork_test_123,MISSING,,"(Turn_Me_On_(album), artist, The_Honeymoon_Killers_(American_band))",Turn_Me_On_(album),artist,The_Honeymoon_Killers_(American_band),,,,
ont_2_musicalwork_test_123,EXTRA,,,,,,"(Turn_Me_On_(David_Guetta_song), genre, Punk_blues)",Turn_Me_On_(David_Guetta_song),genre,Punk_blues
ont_2_musicalwork_test_124,MISSING,,"(Mermaid_(Train_song), genre, Reggae)",Mermaid_(Train_song),genre,Reggae,,,,
ont_2_musicalwork_test_124,MISSING,,"(Mermaid_(Train_song), musicalBand, Train_(band))",Mermaid_(Train_song),musicalBand,Train_(band),,,,
ont_2_musicalwork_test_124,MISSING,,"(Train_(band), genre, Pop_rock)",Train_(band),genre,Pop_rock,,,,
ont_2_musicalwork_test_124,EXTRA,,,,,,"(Mermaid, genre, Reggae)",Mermaid,genre,Reggae
ont_2_musicalwork_test_124,EXTRA,,,,,,"(Mermaid, genre, Pop_rock)",Mermaid,genre,Pop_rock
ont_2_musicalwork_test_124,EXTRA,,,,,,"(Mermaid, musicalBand, Train)",Mermaid,musicalBand,Train
ont_2_musicalwork_test_125,MISSING,,"(Turn_Me_On_(album), runtime, 35.1)",Turn_Me_On_(album),runtime,35.1,,,,
ont_2_musicalwork_test_125,EXTRA,,,,,,"(Turn_Me_On_(Kim_Kyu-jong_EP), runtime, 35 minutes 10 seconds)",Turn_Me_On_(Kim_Kyu-jong_EP),runtime,35 minutes 10 seconds
ont_2_musicalwork_test_126,MISSING,,"(Nord_(Year_of_No_Light_album), releaseDate, 2006-09-06)",Nord_(Year_of_No_Light_album),releaseDate,2006-09-06,,,,
ont_2_musicalwork_test_126,MISSING,,"(Nord_(Year_of_No_Light_album), precededBy, Demo_2004_(Year_of_No_Light_album))",Nord_(Year_of_No_Light_album),precededBy,Demo_2004_(Year_of_No_Light_album),,,,
ont_2_musicalwork_test_126,MISSING,,"(Nord_(Year_of_No_Light_album), runtime, 58.41)",Nord_(Year_of_No_Light_album),runtime,58.41,,,,
ont_2_musicalwork_test_126,MISSING,,"(Nord_(Year_of_No_Light_album), recordLabel, E-Vinyl)",Nord_(Year_of_No_Light_album),recordLabel,E-Vinyl,,,,
ont_2_musicalwork_test_126,EXTRA,,,,,,"(Nord_(French_department), artist, Year_of_No_Light)",Nord_(French_department),artist,Year_of_No_Light
ont_2_musicalwork_test_126,EXTRA,,,,,,"(Nord_(French_department), releaseDate, 2006-09-06)",Nord_(French_department),releaseDate,2006-09-06
ont_2_musicalwork_test_126,EXTRA,,,,,,"(Nord_(French_department), runtime, 58.41)",Nord_(French_department),runtime,58.41
ont_2_musicalwork_test_126,EXTRA,,,,,,"(Nord_(French_department), followedBy, Demo_2004)",Nord_(French_department),followedBy,Demo_2004
ont_2_musicalwork_test_126,EXTRA,,,,,,"(Nord_(French_department), recordLabel, E-Vinyl)",Nord_(French_department),recordLabel,E-Vinyl
ont_2_musicalwork_test_127,SEMANTIC,0.94,"(Imagine_(John_Lennon_song), certification, FIMI)",Imagine_(John_Lennon_song),certification,FIMI,"(Imagine_(John_Lennon_song), certification, Federazione_Industria_Musicale_Italiana)",Imagine_(John_Lennon_song),certification,Federazione_Industria_Musicale_Italiana
ont_2_musicalwork_test_127,EXTRA,,,,,,"(Imagine_(John_Lennon_song), musicalArtist, John_Lennon)",Imagine_(John_Lennon_song),musicalArtist,John_Lennon
ont_2_musicalwork_test_128,SEMANTIC,0.98,"(The_Velvet_Underground, formerBandMember, Lou_Reed)",The_Velvet_Underground,formerBandMember,Lou_Reed,"(Lou_Reed, formerBandMember, The_Velvet_Underground)",Lou_Reed,formerBandMember,The_Velvet_Underground
ont_2_musicalwork_test_129,MISSING,,"(Live_at_Roadburn_2008_(Year_of_No_Light_album), producer, Roadburn_Festival)",Live_at_Roadburn_2008_(Year_of_No_Light_album),producer,Roadburn_Festival,,,,
