sent_id,match_type,similarity,expected,expected_sub,expected_rel,expected_obj,predicted,predicted_sub,predicted_rel,predicted_obj
ont_1_university_test_27,MISSING,,"(Acharya_Institute_of_Technology, sportsOffered, Tennis)",Acharya_Institute_of_Technology,sportsOffered,Tennis,,,,
ont_1_university_test_28,MISSING,,"(Acharya_Institute_of_Technology, affiliation, Visvesvaraya_Technological_University)",Acharya_Institute_of_Technology,affiliation,Visvesvaraya_Technological_University,,,,
ont_1_university_test_28,MISSING,,"(Acharya_Institute_of_Technology, city, Bangalore)",Acharya_Institute_of_Technology,city,Bangalore,,,,
ont_1_university_test_28,MISSING,,"(Acharya_Institute_of_Technology, president, B.M. Reddy)",Acharya_Institute_of_Technology,president,B.M. Reddy,,,,
ont_1_university_test_29,MISSING,,"(Acharya_Institute_of_Technology, established, 2000)",Acharya_Institute_of_Technology,established,2000,,,,
ont_1_university_test_29,MISSING,,"(Acharya_Institute_of_Technology, city, Bangalore)",Acharya_Institute_of_Technology,city,Bangalore,,,,
ont_1_university_test_3,MISSING,,"(AWH_Engineering_College, established, 2001)",AWH_Engineering_College,established,2001,,,,
ont_1_university_test_3,MISSING,,"(AWH_Engineering_College, city, Kuttikkattoor)",AWH_Engineering_College,city,Kuttikkattoor,,,,
ont_1_university_test_3,MISSING,,"(AWH_Engineering_College, country, India)",AWH_Engineering_College,country,India,,,,
ont_1_university_test_30,SEMANTIC,0.99,"(All_India_Council_for_Technical_Education, location, Mumbai)",All_India_Council_for_Technical_Education,location,Mumbai,"(All_India_Council_for_Technical_Education, city, Mumbai)",All_India_Council_for_Technical_Education,city,Mumbai
ont_1_university_test_30,MISSING,,"(Acharya_Institute_of_Technology, president, B.M. Reddy)",Acharya_Institute_of_Technology,president,B.M. Reddy,,,,
ont_1_university_test_30,MISSING,,"(Acharya_Institute_of_Technology, wasGivenTheTechnicalCampusStatusBy, All_India_Council_for_Technical_Education)",Acharya_Institute_of_Technology,wasGivenTheTechnicalCampusStatusBy,All_India_Council_for_Technical_Education,,,,
ont_1_university_test_30,MISSING,,"(Acharya_Institute_of_Technology, campus, In Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090.)",Acharya_Institute_of_Technology,campus,"In Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090.",,,,
ont_1_university_test_30,MISSING,,"(Acharya_Institute_of_Technology, affiliation, Visvesvaraya_Technological_University)",Acharya_Institute_of_Technology,affiliation,Visvesvaraya_Technological_University,,,,
ont_1_university_test_31,MISSING,,"(Acharya_Institute_of_Technology, country, India)",Acharya_Institute_of_Technology,country,India,,,,
ont_1_university_test_31,MISSING,,"(Acharya_Institute_of_Technology, campus, In Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090.)",Acharya_Institute_of_Technology,campus,"In Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090.",,,,
ont_1_university_test_31,MISSING,,"(Acharya_Institute_of_Technology, president, B.M. Reddy)",Acharya_Institute_of_Technology,president,B.M. Reddy,,,,
ont_1_university_test_31,MISSING,,"(Acharya_Institute_of_Technology, affiliation, Visvesvaraya_Technological_University)",Acharya_Institute_of_Technology,affiliation,Visvesvaraya_Technological_University,,,,
ont_1_university_test_32,MISSING,,"(Acharya_Institute_of_Technology, wasGivenTheTechnicalCampusStatusBy, All_India_Council_for_Technical_Education)",Acharya_Institute_of_Technology,wasGivenTheTechnicalCampusStatusBy,All_India_Council_for_Technical_Education,,,,
ont_1_university_test_32,MISSING,,"(Acharya_Institute_of_Technology, established, 2000)",Acharya_Institute_of_Technology,established,2000,,,,
ont_1_university_test_32,MISSING,,"(Acharya_Institute_of_Technology, campus, In Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090.)",Acharya_Institute_of_Technology,campus,"In Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090.",,,,
ont_1_university_test_32,MISSING,,"(All_India_Council_for_Technical_Education, location, Mumbai)",All_India_Council_for_Technical_Education,location,Mumbai,,,,
ont_1_university_test_32,MISSING,,"(Acharya_Institute_of_Technology, affiliation, Visvesvaraya_Technological_University)",Acharya_Institute_of_Technology,affiliation,Visvesvaraya_Technological_University,,,,
ont_1_university_test_33,MISSING,,"(Acharya_Institute_of_Technology, city, Bangalore)",Acharya_Institute_of_Technology,city,Bangalore,,,,
ont_1_university_test_33,MISSING,,"(Acharya_Institute_of_Technology, director, Dr. G. P. Prabhukumar)",Acharya_Institute_of_Technology,director,Dr. G. P. Prabhukumar,,,,
ont_1_university_test_33,MISSING,,"(Acharya_Institute_of_Technology, wasGivenTheTechnicalCampusStatusBy, All_India_Council_for_Technical_Education)",Acharya_Institute_of_Technology,wasGivenTheTechnicalCampusStatusBy,All_India_Council_for_Technical_Education,,,,
ont_1_university_test_33,MISSING,,"(Acharya_Institute_of_Technology, established, 2000)",Acharya_Institute_of_Technology,established,2000,,,,
ont_1_university_test_33,MISSING,,"(Acharya_Institute_of_Technology, campus, In Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090.)",Acharya_Institute_of_Technology,campus,"In Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090.",,,,
ont_1_university_test_33,MISSING,,"(All_India_Council_for_Technical_Education, location, Mumbai)",All_India_Council_for_Technical_Education,location,Mumbai,,,,
ont_1_university_test_33,MISSING,,"(Bangalore, founder, Kempe_Gowda_I)",Bangalore,founder,Kempe_Gowda_I,,,,
ont_1_university_test_34,MISSING,,"(Acharya_Institute_of_Technology, established, 2000)",Acharya_Institute_of_Technology,established,2000,,,,
ont_1_university_test_34,MISSING,,"(Acharya_Institute_of_Technology, city, Bangalore)",Acharya_Institute_of_Technology,city,Bangalore,,,,
ont_1_university_test_34,MISSING,,"(Acharya_Institute_of_Technology, affiliation, Visvesvaraya_Technological_University)",Acharya_Institute_of_Technology,affiliation,Visvesvaraya_Technological_University,,,,
ont_1_university_test_35,MISSING,,"(Acharya_Institute_of_Technology, city, Bangalore)",Acharya_Institute_of_Technology,city,Bangalore,,,,
ont_1_university_test_35,MISSING,,"(Acharya_Institute_of_Technology, director, Dr. G. P. Prabhukumar)",Acharya_Institute_of_Technology,director,Dr. G. P. Prabhukumar,,,,
ont_1_university_test_35,MISSING,,"(Acharya_Institute_of_Technology, wasGivenTheTechnicalCampusStatusBy, All_India_Council_for_Technical_Education)",Acharya_Institute_of_Technology,wasGivenTheTechnicalCampusStatusBy,All_India_Council_for_Technical_Education,,,,
ont_1_university_test_35,MISSING,,"(Acharya_Institute_of_Technology, affiliation, Visvesvaraya_Technological_University)",Acharya_Institute_of_Technology,affiliation,Visvesvaraya_Technological_University,,,,
ont_1_university_test_35,MISSING,,"(Acharya_Institute_of_Technology, campus, In Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090.)",Acharya_Institute_of_Technology,campus,"In Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090.",,,,
ont_1_university_test_35,MISSING,,"(All_India_Council_for_Technical_Education, location, Mumbai)",All_India_Council_for_Technical_Education,location,Mumbai,,,,
ont_1_university_test_35,MISSING,,"(Bangalore, founder, Kempe_Gowda_I)",Bangalore,founder,Kempe_Gowda_I,,,,
ont_1_university_test_36,MISSING,,"(Acharya_Institute_of_Technology, state, Karnataka)",Acharya_Institute_of_Technology,state,Karnataka,,,,
ont_1_university_test_36,MISSING,,"(Acharya_Institute_of_Technology, established, 2000)",Acharya_Institute_of_Technology,established,2000,,,,
ont_1_university_test_36,MISSING,,"(Acharya_Institute_of_Technology, campus, In Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090.)",Acharya_Institute_of_Technology,campus,"In Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090.",,,,
ont_1_university_test_36,MISSING,,"(Acharya_Institute_of_Technology, affiliation, Visvesvaraya_Technological_University)",Acharya_Institute_of_Technology,affiliation,Visvesvaraya_Technological_University,,,,
ont_1_university_test_37,MISSING,,"(Acharya_Institute_of_Technology, campus, In Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090.)",Acharya_Institute_of_Technology,campus,"In Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090.",,,,
ont_1_university_test_37,MISSING,,"(Acharya_Institute_of_Technology, city, Bangalore)",Acharya_Institute_of_Technology,city,Bangalore,,,,
ont_1_university_test_38,MISSING,,"(Acharya_Institute_of_Technology, country, India)",Acharya_Institute_of_Technology,country,India,,,,
ont_1_university_test_38,MISSING,,"(Acharya_Institute_of_Technology, wasGivenTheTechnicalCampusStatusBy, All_India_Council_for_Technical_Education)",Acharya_Institute_of_Technology,wasGivenTheTechnicalCampusStatusBy,All_India_Council_for_Technical_Education,,,,
ont_1_university_test_38,MISSING,,"(Acharya_Institute_of_Technology, campus, In Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090.)",Acharya_Institute_of_Technology,campus,"In Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090.",,,,
ont_1_university_test_38,MISSING,,"(All_India_Council_for_Technical_Education, location, Mumbai)",All_India_Council_for_Technical_Education,location,Mumbai,,,,
ont_1_university_test_38,MISSING,,"(Acharya_Institute_of_Technology, affiliation, Visvesvaraya_Technological_University)",Acharya_Institute_of_Technology,affiliation,Visvesvaraya_Technological_University,,,,
ont_1_university_test_39,MISSING,,"(Visvesvaraya_Technological_University, city, Belgaum)",Visvesvaraya_Technological_University,city,Belgaum,,,,
ont_1_university_test_39,MISSING,,"(Acharya_Institute_of_Technology, wasGivenTheTechnicalCampusStatusBy, All_India_Council_for_Technical_Education)",Acharya_Institute_of_Technology,wasGivenTheTechnicalCampusStatusBy,All_India_Council_for_Technical_Education,,,,
ont_1_university_test_39,MISSING,,"(Acharya_Institute_of_Technology, affiliation, Visvesvaraya_Technological_University)",Acharya_Institute_of_Technology,affiliation,Visvesvaraya_Technological_University,,,,
ont_1_university_test_39,MISSING,,"(Acharya_Institute_of_Technology, campus, In Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090.)",Acharya_Institute_of_Technology,campus,"In Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090.",,,,
ont_1_university_test_39,MISSING,,"(All_India_Council_for_Technical_Education, location, Mumbai)",All_India_Council_for_Technical_Education,location,Mumbai,,,,
ont_1_university_test_39,MISSING,,"(Acharya_Institute_of_Technology, director, Dr. G. P. Prabhukumar)",Acharya_Institute_of_Technology,director,Dr. G. P. Prabhukumar,,,,
ont_1_university_test_4,MISSING,,"(Kerala, hasToItsNorthwest, Mahé,_India)",Kerala,hasToItsNorthwest,"Mahé,_India",,,,
ont_1_university_test_4,MISSING,,"(AWH_Engineering_College, country, India)",AWH_Engineering_College,country,India,,,,
ont_1_university_test_4,MISSING,,"(AWH_Engineering_College, state, Kerala)",AWH_Engineering_College,state,Kerala,,,,
ont_1_university_test_40,MISSING,,"(Acharya_Institute_of_Technology, state, Karnataka)",Acharya_Institute_of_Technology,state,Karnataka,,,,
ont_1_university_test_40,MISSING,,"(Acharya_Institute_of_Technology, wasGivenTheTechnicalCampusStatusBy, All_India_Council_for_Technical_Education)",Acharya_Institute_of_Technology,wasGivenTheTechnicalCampusStatusBy,All_India_Council_for_Technical_Education,,,,
ont_1_university_test_40,MISSING,,"(Acharya_Institute_of_Technology, affiliation, Visvesvaraya_Technological_University)",Acharya_Institute_of_Technology,affiliation,Visvesvaraya_Technological_University,,,,
ont_1_university_test_40,MISSING,,"(Acharya_Institute_of_Technology, campus, In Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090.)",Acharya_Institute_of_Technology,campus,"In Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090.",,,,
ont_1_university_test_40,MISSING,,"(All_India_Council_for_Technical_Education, location, Mumbai)",All_India_Council_for_Technical_Education,location,Mumbai,,,,
ont_1_university_test_40,MISSING,,"(Acharya_Institute_of_Technology, director, Dr. G. P. Prabhukumar)",Acharya_Institute_of_Technology,director,Dr. G. P. Prabhukumar,,,,
ont_1_university_test_41,MISSING,,"(Acharya_Institute_of_Technology, numberOfPostgraduateStudents, 700)",Acharya_Institute_of_Technology,numberOfPostgraduateStudents,700,,,,
ont_1_university_test_41,MISSING,,"(Acharya_Institute_of_Technology, wasGivenTheTechnicalCampusStatusBy, All_India_Council_for_Technical_Education)",Acharya_Institute_of_Technology,wasGivenTheTechnicalCampusStatusBy,All_India_Council_for_Technical_Education,,,,
ont_1_university_test_41,MISSING,,"(Acharya_Institute_of_Technology, affiliation, Visvesvaraya_Technological_University)",Acharya_Institute_of_Technology,affiliation,Visvesvaraya_Technological_University,,,,
ont_1_university_test_41,MISSING,,"(Acharya_Institute_of_Technology, campus, In Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090.)",Acharya_Institute_of_Technology,campus,"In Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090.",,,,
ont_1_university_test_41,MISSING,,"(All_India_Council_for_Technical_Education, location, Mumbai)",All_India_Council_for_Technical_Education,location,Mumbai,,,,
ont_1_university_test_41,MISSING,,"(Acharya_Institute_of_Technology, director, Dr. G. P. Prabhukumar)",Acharya_Institute_of_Technology,director,Dr. G. P. Prabhukumar,,,,
ont_1_university_test_42,MISSING,,"(Acharya_Institute_of_Technology, country, India)",Acharya_Institute_of_Technology,country,India,,,,
ont_1_university_test_42,MISSING,,"(Acharya_Institute_of_Technology, campus, In Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090.)",Acharya_Institute_of_Technology,campus,"In Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090.",,,,
ont_1_university_test_42,MISSING,,"(Acharya_Institute_of_Technology, state, Karnataka)",Acharya_Institute_of_Technology,state,Karnataka,,,,
ont_1_university_test_42,MISSING,,"(Acharya_Institute_of_Technology, affiliation, Visvesvaraya_Technological_University)",Acharya_Institute_of_Technology,affiliation,Visvesvaraya_Technological_University,,,,
ont_1_university_test_43,MISSING,,"(Acharya_Institute_of_Technology, academicStaffSize, ~500)",Acharya_Institute_of_Technology,academicStaffSize,~500,,,,
ont_1_university_test_43,MISSING,,"(Acharya_Institute_of_Technology, wasGivenTheTechnicalCampusStatusBy, All_India_Council_for_Technical_Education)",Acharya_Institute_of_Technology,wasGivenTheTechnicalCampusStatusBy,All_India_Council_for_Technical_Education,,,,
ont_1_university_test_43,MISSING,,"(Acharya_Institute_of_Technology, motto, Nurturing Excellence)",Acharya_Institute_of_Technology,motto,Nurturing Excellence,,,,
ont_1_university_test_43,MISSING,,"(Acharya_Institute_of_Technology, affiliation, Visvesvaraya_Technological_University)",Acharya_Institute_of_Technology,affiliation,Visvesvaraya_Technological_University,,,,
ont_1_university_test_43,MISSING,,"(Acharya_Institute_of_Technology, campus, In Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090.)",Acharya_Institute_of_Technology,campus,"In Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090.",,,,
ont_1_university_test_43,MISSING,,"(All_India_Council_for_Technical_Education, location, Mumbai)",All_India_Council_for_Technical_Education,location,Mumbai,,,,
ont_1_university_test_43,MISSING,,"(Acharya_Institute_of_Technology, director, Dr. G. P. Prabhukumar)",Acharya_Institute_of_Technology,director,Dr. G. P. Prabhukumar,,,,
ont_1_university_test_44,MISSING,,"(Acharya_Institute_of_Technology, city, Bangalore)",Acharya_Institute_of_Technology,city,Bangalore,,,,
ont_1_university_test_44,MISSING,,"(Acharya_Institute_of_Technology, director, Dr. G. P. Prabhukumar)",Acharya_Institute_of_Technology,director,Dr. G. P. Prabhukumar,,,,
ont_1_university_test_44,MISSING,,"(Acharya_Institute_of_Technology, affiliation, Visvesvaraya_Technological_University)",Acharya_Institute_of_Technology,affiliation,Visvesvaraya_Technological_University,,,,
