sent_id,match_type,similarity,expected,expected_sub,expected_rel,expected_obj,predicted,predicted_sub,predicted_rel,predicted_obj
ont_4_building_test_101,EXTRA,,,,,,"(Ampara_Hospital, leader, Ranil_Wickremesinghe)",Ampara_Hospital,leader,Ranil_Wickremesinghe
ont_4_building_test_102,EXACT,1.00,"(Asilomar_Conference_Grounds, location, Pacific_Grove,_California)",Asilomar_Conference_Grounds,location,"Pacific_Grove,_California","(Asilomar_Conference_Grounds, location, Pacific_Grove,_California)",Asilomar_Conference_Grounds,location,"Pacific_Grove,_California"
ont_4_building_test_102,MISSING,,"(Asilomar_Conference_Grounds, NationalRegisterOfHistoricPlacesReferenceNumber, 87000823)",Asilomar_Conference_Grounds,NationalRegisterOfHistoricPlacesReferenceNumber,87000823,,,,
ont_4_building_test_102,MISSING,,"(Asilomar_Conference_Grounds, addedToTheNationalRegisterOfHistoricPlaces, 1987-02-27)",Asilomar_Conference_Grounds,addedToTheNationalRegisterOfHistoricPlaces,1987-02-27,,,,
ont_4_building_test_102,EXTRA,,,,,,"(Asilomar_Conference_Grounds, location, United_States)",Asilomar_Conference_Grounds,location,United_States
ont_4_building_test_102,EXTRA,,,,,,"(Asilomar_Conference_Grounds, address, 87000823)",Asilomar_Conference_Grounds,address,87000823
ont_4_building_test_102,EXTRA,,,,,,"(Asilomar_Conference_Grounds, completionDate, 1987-02-27)",Asilomar_Conference_Grounds,completionDate,1987-02-27
ont_4_building_test_102,EXTRA,,,,,,"(Asilomar_Conference_Grounds, state, California)",Asilomar_Conference_Grounds,state,California
ont_4_building_test_103,MISSING,,"(India, leader, Sumitra_Mahajan)",India,leader,Sumitra_Mahajan,,,,
ont_4_building_test_103,MISSING,,"(India, leader, T._S._Thakur)",India,leader,T._S._Thakur,,,,
ont_4_building_test_103,MISSING,,"(Amdavad_ni_Gufa, country, India)",Amdavad_ni_Gufa,country,India,,,,
ont_4_building_test_11,SEMANTIC,0.98,"(11_Diagonal_Street, location, South_Africa)",11_Diagonal_Street,location,South_Africa,"(11_Diagonal_Street, country, South_Africa)",11_Diagonal_Street,country,South_Africa
ont_4_building_test_11,MISSING,,"(South_Africa, leader, Jacob_Zuma)",South_Africa,leader,Jacob_Zuma,,,,
ont_4_building_test_11,MISSING,,"(South_Africa, leader, Cyril_Ramaphosa)",South_Africa,leader,Cyril_Ramaphosa,,,,
ont_4_building_test_12,SEMANTIC,0.98,"(11_Diagonal_Street, location, South_Africa)",11_Diagonal_Street,location,South_Africa,"(11_Diagonal_Street, country, South_Africa)",11_Diagonal_Street,country,South_Africa
ont_4_building_test_12,MISSING,,"(South_Africa, leader, Jacob_Zuma)",South_Africa,leader,Jacob_Zuma,,,,
ont_4_building_test_12,MISSING,,"(South_Africa, ethnicGroup, Asian_South_Africans)",South_Africa,ethnicGroup,Asian_South_Africans,,,,
ont_4_building_test_13,MISSING,,"(250_Delaware_Avenue, floorCount, 12)",250_Delaware_Avenue,floorCount,12,,,,
ont_4_building_test_13,MISSING,,"(250_Delaware_Avenue, floorArea, 30843.8 (square metres))",250_Delaware_Avenue,floorArea,30843.8 (square metres),,,,
ont_4_building_test_13,MISSING,,"(250_Delaware_Avenue, buildingStartDate, January, 2014)",250_Delaware_Avenue,buildingStartDate,"January, 2014",,,,
ont_4_building_test_14,MISSING,,"(250_Delaware_Avenue, floorCount, 12)",250_Delaware_Avenue,floorCount,12,,,,
ont_4_building_test_14,MISSING,,"(250_Delaware_Avenue, cost, 110 million (dollars))",250_Delaware_Avenue,cost,110 million (dollars),,,,
ont_4_building_test_14,MISSING,,"(250_Delaware_Avenue, floorArea, 30843.8 (square metres))",250_Delaware_Avenue,floorArea,30843.8 (square metres),,,,
ont_4_building_test_15,MISSING,,"(250_Delaware_Avenue, location, Buffalo,_New_York)",250_Delaware_Avenue,location,"Buffalo,_New_York",,,,
ont_4_building_test_15,MISSING,,"(250_Delaware_Avenue, floorCount, 12)",250_Delaware_Avenue,floorCount,12,,,,
ont_4_building_test_15,MISSING,,"(250_Delaware_Avenue, buildingStartDate, January, 2014)",250_Delaware_Avenue,buildingStartDate,"January, 2014",,,,
ont_4_building_test_16,MISSING,,"(250_Delaware_Avenue, location, Buffalo,_New_York)",250_Delaware_Avenue,location,"Buffalo,_New_York",,,,
ont_4_building_test_16,MISSING,,"(250_Delaware_Avenue, floorCount, 12)",250_Delaware_Avenue,floorCount,12,,,,
ont_4_building_test_16,MISSING,,"(250_Delaware_Avenue, floorArea, 30843.8 (square metres))",250_Delaware_Avenue,floorArea,30843.8 (square metres),,,,
ont_4_building_test_17,MISSING,,"(250_Delaware_Avenue, location, Buffalo,_New_York)",250_Delaware_Avenue,location,"Buffalo,_New_York",,,,
ont_4_building_test_17,MISSING,,"(Buffalo,_New_York, isPartOf, Erie_County,_New_York)","Buffalo,_New_York",isPartOf,"Erie_County,_New_York",,,,
ont_4_building_test_17,MISSING,,"(Buffalo,_New_York, leader, Byron_Brown)","Buffalo,_New_York",leader,Byron_Brown,,,,
ont_4_building_test_17,EXTRA,,,,,,"(American_bison, region, Erie_County,_New_York)",American_bison,region,"Erie_County,_New_York"
ont_4_building_test_17,EXTRA,,,,,,"(American_bison, leader, Byron_Brown)",American_bison,leader,Byron_Brown
ont_4_building_test_18,MISSING,,"(250_Delaware_Avenue, location, Buffalo,_New_York)",250_Delaware_Avenue,location,"Buffalo,_New_York",,,,
ont_4_building_test_18,MISSING,,"(Buffalo,_New_York, isPartOf, New_York)","Buffalo,_New_York",isPartOf,New_York,,,,
ont_4_building_test_18,MISSING,,"(Buffalo,_New_York, leader, Byron_Brown)","Buffalo,_New_York",leader,Byron_Brown,,,,
ont_4_building_test_19,EXACT,1.00,"(320_South_Boston_Building, architect, George_Winkler)",320_South_Boston_Building,architect,George_Winkler,"(320_South_Boston_Building, architect, George_Winkler)",320_South_Boston_Building,architect,George_Winkler
ont_4_building_test_19,SEMANTIC,1.00,"(320_South_Boston_Building, buildingStartDate, 1910)",320_South_Boston_Building,buildingStartDate,1910,"(320_South_Boston_Building, buildingStartDate, 1910-01-01)",320_South_Boston_Building,buildingStartDate,1910-01-01
ont_4_building_test_19,MISSING,,"(George_Winkler, country, United_States)",George_Winkler,country,United_States,,,,
ont_4_building_test_2,EXACT,1.00,"(108_St_Georges_Terrace, location, Perth)",108_St_Georges_Terrace,location,Perth,"(108_St_Georges_Terrace, location, Perth)",108_St_Georges_Terrace,location,Perth
ont_4_building_test_2,SEMANTIC,1.00,"(108_St_Georges_Terrace, buildingStartDate, 1981)",108_St_Georges_Terrace,buildingStartDate,1981,"(108_St_Georges_Terrace, buildingStartDate, 1981-01-01)",108_St_Georges_Terrace,buildingStartDate,1981-01-01
ont_4_building_test_2,MISSING,,"(Perth, country, Australia)",Perth,country,Australia,,,,
ont_4_building_test_2,EXTRA,,,,,,"(108_St_Georges_Terrace, country, Australia)",108_St_Georges_Terrace,country,Australia
ont_4_building_test_20,EXACT,1.00,"(320_South_Boston_Building, architect, George_Winkler)",320_South_Boston_Building,architect,George_Winkler,"(320_South_Boston_Building, architect, George_Winkler)",320_South_Boston_Building,architect,George_Winkler
ont_4_building_test_20,SEMANTIC,0.99,"(320_South_Boston_Building, completionDate, 1929)",320_South_Boston_Building,completionDate,1929,"(320_South_Boston_Building, completionDate, 1929-01-01)",320_South_Boston_Building,completionDate,1929-01-01
ont_4_building_test_20,MISSING,,"(George_Winkler, country, United_States)",George_Winkler,country,United_States,,,,
ont_4_building_test_21,EXACT,1.00,"(320_South_Boston_Building, floorCount, 22)",320_South_Boston_Building,floorCount,22,"(320_South_Boston_Building, floorCount, 22)",320_South_Boston_Building,floorCount,22
ont_4_building_test_21,SEMANTIC,0.97,"(320_South_Boston_Building, height, 121.92 (metres))",320_South_Boston_Building,height,121.92 (metres),"(320_South_Boston_Building, height, 121.92)",320_South_Boston_Building,height,121.92
ont_4_building_test_21,SEMANTIC,0.99,"(320_South_Boston_Building, completionDate, 1929)",320_South_Boston_Building,completionDate,1929,"(320_South_Boston_Building, completionDate, 1929-01-01)",320_South_Boston_Building,completionDate,1929-01-01
ont_4_building_test_22,EXACT,1.00,"(3Arena, architect, Populous_(company))",3Arena,architect,Populous_(company),"(3Arena, architect, Populous_(company))",3Arena,architect,Populous_(company)
ont_4_building_test_22,EXACT,1.00,"(3Arena, location, North_Wall,_Dublin)",3Arena,location,"North_Wall,_Dublin","(3Arena, location, North_Wall,_Dublin)",3Arena,location,"North_Wall,_Dublin"
ont_4_building_test_22,SEMANTIC,0.98,"(3Arena, completionDate, December 2008)",3Arena,completionDate,December 2008,"(3Arena, completionDate, 2008-12-01)",3Arena,completionDate,2008-12-01
ont_4_building_test_23,EXACT,1.00,"(3Arena, architect, HOK SVE)",3Arena,architect,HOK SVE,"(3Arena, architect, Hok_Sve)",3Arena,architect,Hok_Sve
ont_4_building_test_23,SEMANTIC,0.98,"(3Arena, completionDate, December 2008)",3Arena,completionDate,December 2008,"(3Arena, completionDate, 2008-12-01)",3Arena,completionDate,2008-12-01
ont_4_building_test_23,MISSING,,"(3Arena, location, East Link Bridge)",3Arena,location,East Link Bridge,,,,
ont_4_building_test_23,EXTRA,,,,,,"(3Arena, location, East-Link_(Dublin))",3Arena,location,East-Link_(Dublin)
ont_4_building_test_24,SEMANTIC,0.98,"(3Arena, completionDate, December 2008)",3Arena,completionDate,December 2008,"(3Arena, completionDate, 2008-12-01)",3Arena,completionDate,2008-12-01
ont_4_building_test_24,MISSING,,"(3Arena, architect, Populous_(company))",3Arena,architect,Populous_(company),,,,
ont_4_building_test_24,MISSING,,"(3Arena, location, East Link Bridge)",3Arena,location,East Link Bridge,,,,
ont_4_building_test_24,EXTRA,,,,,,"(3Arena, location, East-Link_(Dublin))",3Arena,location,East-Link_(Dublin)
ont_4_building_test_25,SEMANTIC,0.98,"(3Arena, completionDate, December 2008)",3Arena,completionDate,December 2008,"(3Arena, completionDate, 2008-12-01)",3Arena,completionDate,2008-12-01
ont_4_building_test_25,MISSING,,"(3Arena, architect, Populous_(company))",3Arena,architect,Populous_(company),,,,
ont_4_building_test_25,MISSING,,"(3Arena, location, North Wall Quay)",3Arena,location,North Wall Quay,,,,
ont_4_building_test_25,EXTRA,,,,,,"(3Arena, location, North_Wall,_Dublin)",3Arena,location,"North_Wall,_Dublin"
ont_4_building_test_26,EXACT,1.00,"(3Arena, architect, HOK SVE)",3Arena,architect,HOK SVE,"(3Arena, architect, Hok_Sve)",3Arena,architect,Hok_Sve
ont_4_building_test_26,EXACT,1.00,"(3Arena, location, North_Wall,_Dublin)",3Arena,location,"North_Wall,_Dublin","(3Arena, location, North_Wall,_Dublin)",3Arena,location,"North_Wall,_Dublin"
ont_4_building_test_26,SEMANTIC,0.98,"(3Arena, completionDate, December 2008)",3Arena,completionDate,December 2008,"(3Arena, completionDate, 2008-12-01)",3Arena,completionDate,2008-12-01
ont_4_building_test_27,EXACT,1.00,"(3Arena, location, Dublin)",3Arena,location,Dublin,"(3Arena, location, Dublin)",3Arena,location,Dublin
ont_4_building_test_27,MISSING,,"(Dublin, isPartOf, Leinster)",Dublin,isPartOf,Leinster,,,,
ont_4_building_test_27,MISSING,,"(3Arena, owner, Live_Nation_Entertainment)",3Arena,owner,Live_Nation_Entertainment,,,,
ont_4_building_test_27,EXTRA,,,,,,"(3Arena, region, Leinster)",3Arena,region,Leinster
ont_4_building_test_27,EXTRA,,,,,,"(3Arena, governingBody, Live_Nation_Entertainment)",3Arena,governingBody,Live_Nation_Entertainment
ont_4_building_test_28,EXACT,1.00,"(3Arena, location, Dublin)",3Arena,location,Dublin,"(3Arena, location, Dublin)",3Arena,location,Dublin
ont_4_building_test_28,MISSING,,"(3Arena, owner, Live_Nation_Entertainment)",3Arena,owner,Live_Nation_Entertainment,,,,
ont_4_building_test_28,MISSING,,"(Dublin, leaderTitle, European_Parliament)",Dublin,leaderTitle,European_Parliament,,,,
ont_4_building_test_28,EXTRA,,,,,,"(3Arena, governingBody, Live_Nation_Entertainment)",3Arena,governingBody,Live_Nation_Entertainment
ont_4_building_test_29,EXACT,1.00,"(3Arena, location, Dublin)",3Arena,location,Dublin,"(3Arena, location, Dublin)",3Arena,location,Dublin
ont_4_building_test_29,MISSING,,"(Dublin, isPartOf, Republic_of_Ireland)",Dublin,isPartOf,Republic_of_Ireland,,,,
ont_4_building_test_29,MISSING,,"(3Arena, owner, Live_Nation_Entertainment)",3Arena,owner,Live_Nation_Entertainment,,,,
ont_4_building_test_29,EXTRA,,,,,,"(3Arena, country, Republic_of_Ireland_national_football_team)",3Arena,country,Republic_of_Ireland_national_football_team
ont_4_building_test_3,MISSING,,"(Perth, country, Australia)",Perth,country,Australia,,,,
ont_4_building_test_3,MISSING,,"(108_St_Georges_Terrace, completionDate, 1988)",108_St_Georges_Terrace,completionDate,1988,,,,
ont_4_building_test_3,MISSING,,"(108_St_Georges_Terrace, location, Perth)",108_St_Georges_Terrace,location,Perth,,,,
ont_4_building_test_30,EXACT,1.00,"(3Arena, location, Dublin)",3Arena,location,Dublin,"(3Arena, location, Dublin)",3Arena,location,Dublin
ont_4_building_test_30,MISSING,,"(Dublin, leader, Críona_Ní_Dhálaigh)",Dublin,leader,Críona_Ní_Dhálaigh,,,,
ont_4_building_test_30,MISSING,,"(3Arena, owner, Live_Nation_Entertainment)",3Arena,owner,Live_Nation_Entertainment,,,,
ont_4_building_test_30,EXTRA,,,,,,"(Críona_Ní_Dhálaigh, leaderTitle, lord mayor)",Críona_Ní_Dhálaigh,leaderTitle,lord mayor
ont_4_building_test_31,EXACT,1.00,"(3Arena, location, Dublin)",3Arena,location,Dublin,"(3Arena, location, Dublin)",3Arena,location,Dublin
ont_4_building_test_31,MISSING,,"(Dublin, leaderTitle, Dáil_Éireann)",Dublin,leaderTitle,Dáil_Éireann,,,,
ont_4_building_test_31,MISSING,,"(3Arena, owner, Live_Nation_Entertainment)",3Arena,owner,Live_Nation_Entertainment,,,,
ont_4_building_test_31,EXTRA,,,,,,"(Dáil_Éireann, location, Dublin)",Dáil_Éireann,location,Dublin
ont_4_building_test_32,EXACT,1.00,"(Addis_Ababa_City_Hall, location, Addis_Ababa)",Addis_Ababa_City_Hall,location,Addis_Ababa,"(Addis_Ababa_City_Hall, location, Addis_Ababa)",Addis_Ababa_City_Hall,location,Addis_Ababa
ont_4_building_test_32,EXACT,1.00,"(Addis_Ababa_City_Hall, country, Ethiopia)",Addis_Ababa_City_Hall,country,Ethiopia,"(Addis_Ababa_City_Hall, country, Ethiopia)",Addis_Ababa_City_Hall,country,Ethiopia
ont_4_building_test_32,MISSING,,"(Addis_Ababa, isPartOf, Addis_Ababa_Stadium)",Addis_Ababa,isPartOf,Addis_Ababa_Stadium,,,,
ont_4_building_test_32,EXTRA,,,,,,"(Addis_Ababa_Stadium, location, Addis_Ababa)",Addis_Ababa_Stadium,location,Addis_Ababa
ont_4_building_test_32,EXTRA,,,,,,"(Addis_Ababa_Stadium, country, Ethiopia)",Addis_Ababa_Stadium,country,Ethiopia
ont_4_building_test_33,EXACT,1.00,"(Addis_Ababa_City_Hall, location, Addis_Ababa)",Addis_Ababa_City_Hall,location,Addis_Ababa,"(Addis_Ababa_City_Hall, location, Addis_Ababa)",Addis_Ababa_City_Hall,location,Addis_Ababa
ont_4_building_test_33,MISSING,,"(Addis_Ababa, isPartOf, Addis_Ababa_Stadium)",Addis_Ababa,isPartOf,Addis_Ababa_Stadium,,,,
ont_4_building_test_33,MISSING,,"(Addis_Ababa, country, Ethiopia)",Addis_Ababa,country,Ethiopia,,,,
ont_4_building_test_33,EXTRA,,,,,,"(Addis_Ababa_Stadium, location, Addis_Ababa)",Addis_Ababa_Stadium,location,Addis_Ababa
ont_4_building_test_33,EXTRA,,,,,,"(Addis_Ababa_City_Hall, country, Ethiopia)",Addis_Ababa_City_Hall,country,Ethiopia
ont_4_building_test_33,EXTRA,,,,,,"(Addis_Ababa_Stadium, country, Ethiopia)",Addis_Ababa_Stadium,country,Ethiopia
ont_4_building_test_34,SEMANTIC,1.00,"(Addis_Ababa_City_Hall, completionDate, 1964)",Addis_Ababa_City_Hall,completionDate,1964,"(Addis_Ababa_City_Hall, completionDate, 1964-01-01)",Addis_Ababa_City_Hall,completionDate,1964-01-01
ont_4_building_test_34,SEMANTIC,1.00,"(Addis_Ababa_City_Hall, buildingStartDate, 1961)",Addis_Ababa_City_Hall,buildingStartDate,1961,"(Addis_Ababa_City_Hall, buildingStartDate, 1961-01-01)",Addis_Ababa_City_Hall,buildingStartDate,1961-01-01
ont_4_building_test_34,SEMANTIC,0.98,"(Addis_Ababa_City_Hall, floorArea, 140000.0 (square metres))",Addis_Ababa_City_Hall,floorArea,140000.0 (square metres),"(Addis_Ababa_City_Hall, floorArea, 140000.0)",Addis_Ababa_City_Hall,floorArea,140000.0
ont_4_building_test_35,EXACT,1.00,"(Addis_Ababa_City_Hall, completionDate, 1964)",Addis_Ababa_City_Hall,completionDate,1964,"(Addis_Ababa_City_Hall, completionDate, 1964)",Addis_Ababa_City_Hall,completionDate,1964
ont_4_building_test_35,SEMANTIC,0.98,"(Addis_Ababa_City_Hall, height, 42 m)",Addis_Ababa_City_Hall,height,42 m,"(Addis_Ababa_City_Hall, height, 42)",Addis_Ababa_City_Hall,height,42
ont_4_building_test_35,SEMANTIC,0.98,"(Addis_Ababa_City_Hall, floorArea, 140000.0 (square metres))",Addis_Ababa_City_Hall,floorArea,140000.0 (square metres),"(Addis_Ababa_City_Hall, floorArea, 140000)",Addis_Ababa_City_Hall,floorArea,140000
ont_4_building_test_36,EXACT,1.00,"(Adisham_Hall, location, Haputale)",Adisham_Hall,location,Haputale,"(Adisham_Hall, location, Haputale)",Adisham_Hall,location,Haputale
ont_4_building_test_36,SEMANTIC,0.99,"(Adisham_Hall, buildingStartDate, 1927)",Adisham_Hall,buildingStartDate,1927,"(Adisham_Hall, buildingStartDate, 1927-01-01)",Adisham_Hall,buildingStartDate,1927-01-01
ont_4_building_test_36,MISSING,,"(Adisham_Hall, architecturalStyle, Tudor and Jacabian)",Adisham_Hall,architecturalStyle,Tudor and Jacabian,,,,
ont_4_building_test_37,SEMANTIC,0.98,"(Adisham_Hall, location, Haputale, Sri Lanka)",Adisham_Hall,location,"Haputale, Sri Lanka","(Adisham_Hall, location, Haputale)",Adisham_Hall,location,Haputale
ont_4_building_test_37,SEMANTIC,0.99,"(Adisham_Hall, completionDate, 1931)",Adisham_Hall,completionDate,1931,"(Adisham_Hall, completionDate, 1931-01-01)",Adisham_Hall,completionDate,1931-01-01
ont_4_building_test_37,MISSING,,"(Adisham_Hall, architecturalStyle, Tudor and Jacabian)",Adisham_Hall,architecturalStyle,Tudor and Jacabian,,,,
ont_4_building_test_37,EXTRA,,,,,,"(Adisham_Hall, country, Sri_Lanka)",Adisham_Hall,country,Sri_Lanka
ont_4_building_test_38,EXACT,1.00,"(Adisham_Hall, architecturalStyle, Tudor_Revival_architecture)",Adisham_Hall,architecturalStyle,Tudor_Revival_architecture,"(Adisham_Hall, architecturalStyle, Tudor_Revival_architecture)",Adisham_Hall,architecturalStyle,Tudor_Revival_architecture
ont_4_building_test_38,EXACT,1.00,"(Adisham_Hall, location, Haputale)",Adisham_Hall,location,Haputale,"(Adisham_Hall, location, Haputale)",Adisham_Hall,location,Haputale
ont_4_building_test_38,SEMANTIC,0.99,"(Adisham_Hall, completionDate, 1931)",Adisham_Hall,completionDate,1931,"(Adisham_Hall, completionDate, 1931-01-01)",Adisham_Hall,completionDate,1931-01-01
ont_4_building_test_39,EXACT,1.00,"(Adisham_Hall, country, Sri_Lanka)",Adisham_Hall,country,Sri_Lanka,"(Adisham_Hall, country, Sri_Lanka)",Adisham_Hall,country,Sri_Lanka
ont_4_building_test_39,SEMANTIC,0.98,"(Adisham_Hall, location, Haputale, Sri Lanka)",Adisham_Hall,location,"Haputale, Sri Lanka","(Adisham_Hall, location, Haputale)",Adisham_Hall,location,Haputale
ont_4_building_test_39,MISSING,,"(Sri_Lanka, capital, Sri_Jayawardenepura_Kotte)",Sri_Lanka,capital,Sri_Jayawardenepura_Kotte,,,,
ont_4_building_test_4,EXACT,1.00,"(108_St_Georges_Terrace, location, Perth)",108_St_Georges_Terrace,location,Perth,"(108_St_Georges_Terrace, location, Perth)",108_St_Georges_Terrace,location,Perth
ont_4_building_test_4,SEMANTIC,0.97,"(108_St_Georges_Terrace, floorArea, 39500.0 (square metres))",108_St_Georges_Terrace,floorArea,39500.0 (square metres),"(108_St_Georges_Terrace, floorArea, 39500.0)",108_St_Georges_Terrace,floorArea,39500.0
ont_4_building_test_4,MISSING,,"(Perth, country, Australia)",Perth,country,Australia,,,,
ont_4_building_test_4,EXTRA,,,,,,"(108_St_Georges_Terrace, country, Australia)",108_St_Georges_Terrace,country,Australia
ont_4_building_test_40,EXACT,1.00,"(Sri_Lanka, leader, Ranil_Wickremesinghe)",Sri_Lanka,leader,Ranil_Wickremesinghe,"(Sri_Lanka, leader, Ranil_Wickremesinghe)",Sri_Lanka,leader,Ranil_Wickremesinghe
ont_4_building_test_40,EXACT,1.00,"(Adisham_Hall, country, Sri_Lanka)",Adisham_Hall,country,Sri_Lanka,"(Adisham_Hall, country, Sri_Lanka)",Adisham_Hall,country,Sri_Lanka
ont_4_building_test_40,SEMANTIC,0.98,"(Adisham_Hall, location, Haputale, Sri Lanka)",Adisham_Hall,location,"Haputale, Sri Lanka","(Adisham_Hall, location, Haputale)",Adisham_Hall,location,Haputale
ont_4_building_test_41,EXACT,1.00,"(Adisham_Hall, location, Haputale)",Adisham_Hall,location,Haputale,"(Adisham_Hall, location, Haputale)",Adisham_Hall,location,Haputale
ont_4_building_test_41,EXACT,1.00,"(Adisham_Hall, country, Sri_Lanka)",Adisham_Hall,country,Sri_Lanka,"(Adisham_Hall, country, Sri_Lanka)",Adisham_Hall,country,Sri_Lanka
ont_4_building_test_41,MISSING,,"(Sri_Lanka, capital, Sri_Jayawardenepura_Kotte)",Sri_Lanka,capital,Sri_Jayawardenepura_Kotte,,,,
ont_4_building_test_42,EXACT,1.00,"(Adisham_Hall, country, Sri_Lanka)",Adisham_Hall,country,Sri_Lanka,"(Adisham_Hall, country, Sri_Lanka)",Adisham_Hall,country,Sri_Lanka
ont_4_building_test_42,MISSING,,"(Sri_Lanka, capital, Sri_Jayawardenepura_Kotte)",Sri_Lanka,capital,Sri_Jayawardenepura_Kotte,,,,
ont_4_building_test_42,MISSING,,"(Sri_Lanka, language, Tamil_language)",Sri_Lanka,language,Tamil_language,,,,
ont_4_building_test_42,EXTRA,,,,,,"(Adisham_Hall, language, Tamil_language)",Adisham_Hall,language,Tamil_language
ont_4_building_test_42,EXTRA,,,,,,"(Adisham_Hall, location, Sri_Jayawardenepura_Kotte)",Adisham_Hall,location,Sri_Jayawardenepura_Kotte
ont_4_building_test_43,EXACT,1.00,"(Adisham_Hall, country, Sri_Lanka)",Adisham_Hall,country,Sri_Lanka,"(Adisham_Hall, country, Sri_Lanka)",Adisham_Hall,country,Sri_Lanka
ont_4_building_test_43,MISSING,,"(Sri_Lanka, capital, Sri_Jayawardenepura_Kotte)",Sri_Lanka,capital,Sri_Jayawardenepura_Kotte,,,,
ont_4_building_test_43,MISSING,,"(Sri_Lanka, leader, Ranil_Wickremesinghe)",Sri_Lanka,leader,Ranil_Wickremesinghe,,,,
ont_4_building_test_44,EXACT,1.00,"(Adisham_Hall, country, Sri_Lanka)",Adisham_Hall,country,Sri_Lanka,"(Adisham_Hall, country, Sri_Lanka)",Adisham_Hall,country,Sri_Lanka
ont_4_building_test_44,MISSING,,"(Sri_Lanka, leader, Ranil_Wickremesinghe)",Sri_Lanka,leader,Ranil_Wickremesinghe,,,,
ont_4_building_test_44,MISSING,,"(Sri_Lanka, currency, Sri_Lankan_rupee)",Sri_Lanka,currency,Sri_Lankan_rupee,,,,
ont_4_building_test_44,EXTRA,,,,,,"(Adisham_Hall, leader, Ranil_Wickremesinghe)",Adisham_Hall,leader,Ranil_Wickremesinghe
ont_4_building_test_44,EXTRA,,,,,,"(Adisham_Hall, currency, Sri_Lankan_rupee)",Adisham_Hall,currency,Sri_Lankan_rupee
ont_4_building_test_45,EXACT,1.00,"(Adisham_Hall, country, Sri_Lanka)",Adisham_Hall,country,Sri_Lanka,"(Adisham_Hall, country, Sri_Lanka)",Adisham_Hall,country,Sri_Lanka
ont_4_building_test_45,MISSING,,"(Sri_Lanka, leader, Ranil_Wickremesinghe)",Sri_Lanka,leader,Ranil_Wickremesinghe,,,,
ont_4_building_test_45,MISSING,,"(Sri_Lanka, language, Tamil_language)",Sri_Lanka,language,Tamil_language,,,,
ont_4_building_test_46,EXACT,1.00,"(Adisham_Hall, architecturalStyle, Tudor_Revival_architecture)",Adisham_Hall,architecturalStyle,Tudor_Revival_architecture,"(Adisham_Hall, architecturalStyle, Tudor_Revival_architecture)",Adisham_Hall,architecturalStyle,Tudor_Revival_architecture
ont_4_building_test_46,EXACT,1.00,"(Adisham_Hall, completionDate, 1931)",Adisham_Hall,completionDate,1931,"(Adisham_Hall, completionDate, 1931)",Adisham_Hall,completionDate,1931
